|negative| , |RT SHOCKING BJP paid Fake voters to Vote for Kamal aka BJP in MCD elections Confessed by voters themselves| 
|negative| , |BJP S social media head circulates fake video to fan communal fire Serious offence under IPC IT Act Must be arrested| 
|negative| , |RT AntiModiMela if BJP is bad rest of d opposition is worst ppl r intelligent enuf to choose d bad n kick out d worst| 
|negative| , |Sir Please see the link below Being a wellwisher I am very much disappointed Regards| 
|negative| , |RT V997 Muslims aren t confused like Hindus They wont vote for BJP they may do Taqiyya to fool Kafirs but thats 2 fur| 
|negative| , |RT SHOCKING BJP paid Fake voters to Vote for Kamal aka BJP in MCD elections Confessed by voters themselves| 
|negative| , |bol i m not supporting any party bjp do well support of indra at that ti| 
|negative| , |Sir Please see link below Being a wellwisher I am very much disappointed Regards| 
|negative| , |3Novices Out of its 25 councillors Congress loses 23 to BJP in Itanagar The IMC comprised 30 councillors and 2| 
|negative| , |Loses bigtime in bid to gain control of corporations| 
|negative| , |RT BJP sweep in MCDelections2017 no cause for complacency BJP run MCD known for corruption amp shoddy work Has won due to| 
|negative| , |AAP You were supposed to be one of us common man But you betrayed us You became just another Congress BJP Now pay for the betrayal| 
|negative| , |Sir please see the link below Being a wellwisher I am very much disappointed Regards| 
|negative| , |RT Bjp BHOJ in naxalbari 4 expansion of mass base which took toll of city Maoist in MCD and soon engagement with corporat| 
|negative| , |Under trial Muslim youths are killed in the encounter in BJP ruled state and the terrorist is released on the bail TerroristPragyaThakur| 
|negative| , |RT For d last 4 5 days I m observing few Aapins speaking app leader I request stop it immediately else I will consider them so| 
|negative| , |Bjp Govt in Center n Haryana is in the pocket of Builder mafia Govt protecting fraud buil| 
|negative| , |RT Pakistan is suffering because of the Good Terrorists in past who are now evil Will India suffer t| 
|negative| , |RT Disgusting The sadistic glee with which English News anchors are celebrating AAP s defeat in MCD Luv the way BJP s treated with| 
|negative| , |RT Rise of Hindutva in Modi era a big problem for all political parties other than BJP n it s aliances Hindutva is ideology no| 
|negative| , |Sir law Aam Admi ke liye hota he Mere aur aap jaise log After RERA passed builder have bribed Bjp now hindering RERA| 
|negative| , |RT withINC You know how Corrupt is when instead of framing charges against Sheila Dikshit modi is begging her to join B| 
|negative| , |Bhai this generation s bollywood is full of Islamic Pak sympathizers and others afraid of being associated with BJP| 
|negative| , |RT Why India s opposition is nearly irrelevant via| 
|negative| , |this r the real face f media how dumb this Anchor his bodylanguage speaks himself| 
|negative| , |RT BJP S social media head circulates fake video to fan communal fire Serious offence under IPC IT Act Must be arrested https| 
|negative| , |The juggernaut that the BJP party has become The Economist is grudgingly beginning to accept the new Indian realty| 
|negative| , |RT RT If you want to say sorry to Millions of BJP supporters for attending NDTV journalist Sunetra Choudhury s| 
|negative| , |RT Everyday expectations are growing from every segment in UP seeing ur performance But ask BJP MLAs not to| 
|negative| , |RT Liberals complaint BJP has been rejected by 64 ppl while their CPI and CPM combined rejected by 99 83 They exist just| 
|negative| , |RT HariOm What an irony Congress demands abrogation of Nasty Article 370 BJP defends Article 370 and says alliance with Pro Pak PD| 
|negative| , |BJP If that is illegal and crime why govt is not acting| 
|negative| , |RT The bjp is so afraid of Priyanka Gandhi Vadra they want to put baseless allegations on her without proof or facts Priyan| 
|negative| , |RT However hard bjp might try to malign d Gandhi s the truth always stands tall PriyankaKnocksOu| 
|negative| , |RT Kis ki himmat he jo BJP ke khilaf fake news dete Poilce wale ko pitta dekhkar koi aisi himmat kar hi nahi sakta| 
|negative| , |Ghulam N Azad says he knew of the wrong doings of BJP leaders but did not harass with cases I challenge him to make public a single case| 
|negative| , |RT RT If you want to say sorry to Millions of BJP supporters for attending NDTV journalist Sunetra Choudhury s| 
|negative| , |RT I have an eerie feeling that Modi Doval plan to turn the Kashmir issue into the new Ram Mandir for BJP in 2019| 
|negative| , |RT Ghulam N Azad says he knew of the wrong doings of BJP leaders but did not harass with cases I challenge him to make public a| 
|negative| , |need your intervention here sir BJP meeting being attacked by a few men from a community please help| 
|negative| , |RT How does BJP govt hide it s failures By extreme vendetta politics| 
|negative| , |RT Liberals complaint BJP has been rejected by 64 ppl while their CPI and CPM combined rejected by 99 83 They exist just| 
|negative| , |Wat happened to anti incumbency against 10 yrs of pathetic BJP rule in MCD Why didnt ppl come out| 
|negative| , |RT Whatever Commission it is this is political vendetta of worst order said Congress leader Ghulam Nabi Azad| 
|negative| , |sir is channel pe bjp ke alawa sari party ke candidate ke volume slow kr diye jate h kabhi kabhi to bilkul band kr dete| 
|negative| , |RT Another slightly dull misogynist piece from Manu Joseph this time about right wing women Curious why he gets published| 
|negative| , |Bjp took a clear stand on the issue Entire oppn including yr party ws looking fr political opportunity as usual bt| 
|negative| , |Once bitten twice shy they are fully aware of the effects Ramayana amp Mahabharata epic of 80s had on the Hi| 
|neutral| , |Delhi will vote to fix Muncipial Corporations run by BJP for 10 years by voting for BJP And then curse that nothing works| 
|neutral| , |Met Chief Ministers amp Deputy Chief Ministers of states governed by BJP| 
|neutral| , |RT Why blame SC when Govt Vakils still argue on UPA s appeal filed in 2011 BJP Govt if they have courage of conviction| 
|neutral| , |RT BJP MCDelections2017| 
|neutral| , |The Bharatiya Janata Party is poised for a third consecutive term in Delhi municipal corporations with a brute maj| 
|neutral| , |Mera vote BJP Ko aur Apka| 
|neutral| , |RT UP CM leaves from BJP HQ in Delhi after the meeting of PM with CMs amp Deputy CMs of BJP ruled states| 
|neutral| , |RT sm AnarchyInUP local BJP leader Hemant Tiwari was also present when the Sangh activists assaulted the policemen| 
|neutral| , |amarinder Achha And do| 
|neutral| , |I just used BJP| 
|neutral| , |RT BJP| 
|neutral| , |RT powertoyourmouth UN Unlike Iranians Hindus used democracy for revolution HinduRevolution https| 
|neutral| , |MCD elections 2017 Exit polls project BJP victory here are the reactions| 
|neutral| , |RT Pictures of meeting with Chief Ministers and Deputy Chief Ministers of states governed by BJP in presence of PM Sh| 
|neutral| , |RT I have voted for BJP in MCDelections2017 Have You https| 
|neutral| , |RT BJP Govt opposes PIL seeking to ban convicted criminals from running for office| 
|neutral| , |RT Beware India India s beauty lies in it s diversity People who want to hurt this should be given severe punishment https| 
|neutral| , |RT| 
|neutral| , |BJP| 
|neutral| , |Ind| 
|neutral| , |RT| 
|neutral| , |That has been congi Agenda Not of BJP 70 years are enough for some agency to delive| 
|neutral| , |PM| 
|neutral| , |that too after suspending AP MPs from parl then BJP INC promised somethi| 
|neutral| , |RT CPM controls temples where as BJP says we are secular| 
|neutral| , |RT Mera vote BJP Ko| 
|neutral| , |PM Narendra Modi asks states to ensure safety of J amp K students Livemint BJP NaMo| 
|neutral| , |RT After the ExitPoll results of MCD in favour of BJP AAP spokesperson buy excuses in EVM Don t they know that Exit Polls do| 
|neutral| , |RT Responsibility of power cuts in Delhi goes to BJP Cong but the credit for reduced tariffs of electricity goes to Kejriwal amp AA| 
|neutral| , |RT BJP poised to sweep Delhi municipal elections India Today Axis My India exit poll| 
|neutral| , |amarinder Public demonstrated their dis| 
|neutral| , |RT MCD BJP 10 AAP referendum| 
|neutral| , |RT| 
|neutral| , |RT In Agra Bajrangis attack Police Station In MP relatives of BJP Leader thrash Cop Blood boils only if me in uniform attacked| 
|neutral| , |RT Met Chief Ministers amp Deputy Chief Ministers of states governed by BJP| 
|neutral| , |PM| 
|neutral| , |MCD elections 2017 Exit polls project BJP victory here are the reactions| 
|neutral| , |RT BTC12460| 
|neutral| , |RT BJP is hacking EVMs so that Delhi people get dengue Why is UN not doing anything cc| 
|neutral| , |powertoyourmouth UN Unlike Iranians Hindus used democracy for revolution HinduRevolution| 
|neutral| , |RT BTC12460 bjp| 
|neutral| , |Crucial RSS BJP UP government coordination meet today in Lucknow India Today| 
|neutral| , |RT I met an cab driver He has a message for ji and BJP voters Delhi| 
|neutral| , |bjp 200| 
|neutral| , |RT BJP| 
|neutral| , |RT How is it change if the BJP has been in power for 10 years and you vote again for the BJP| 
|neutral| , |DAISUSHI| 
|neutral| , |RT News No differences with coalition partner PDP in J amp K amp the state govt is working well BJP| 
|neutral| , |bjp 200| 
|neutral| , |sir 10 BJP MCD| 
|neutral| , || 
|neutral| , |pack ka koe paisa nahi milna hai sab kha Gaye hai bacha kya hai Jo milega khane wale sebi CBI ed nirmal Singh sc bjp lodha| 
|neutral| , |2019 mein West Delhi MP seat per agar Parvesh Verma ko ticket toh 36 Baradari ne kaha BJP ko vote nahi Report card Zero| 
|neutral| , |Crucial RSS BJP UP government coordination meet today in Lucknow India Today Lucknow News| 
|neutral| , |Sir the no 218 is correct Only it s for the BJP I think this internal survey is a big concocted story there isn t one| 
|neutral| , |RT pic 1 rcb in congress government pic 2 rcb in bjp government KKRvRCB| 
|neutral| , |Reactions When CRPF soldiers die Under UPA Home Minister must resign Under BJP It is all JNU s fault| 
|neutral| , |Team BJP dedicated to serve the people of India under the visionary leadership of Prime Minister Shri| 
|neutral| , |Get all information related to BJP NationalExecutiveMeet Bhubaneswar 2017 a| 
|neutral| , |RT I also spoke to Liz Mathew of at BJPNationalExecutiveMeet on a host of issues Link to story| 
|neutral| , |RT MLA BJP AAPMLA https| 
|neutral| , |RT Reactions When CRPF soldiers die Under UPA Home Minister must resign Under BJP It is all JNU s fault| 
|neutral| , |RT Chhattisgarh is Ruled By BJP Centre By Modi Govt BJP need to take the Sukma Responsibility HMO need to either Resign or| 
|neutral| , |RT India Dalit Muslim violence in Saharanpur is being seen as part of a pattern that may be replicated ahead of 2019 polls| 
|neutral| , |RT BJP TMC BJP| 
|neutral| , |RT When Congress in power Home Minister must resign When BJP in power it s all JNU students fault Sign how Times Now have| 
|neutral| , |RT Just to remind flagwavers and cheerleaders of both Congress amp BJP UPA had promised Zero tolerance of terrorism So h| 
|neutral| , |RT Under leadership of Sh CM BJP Pres all ADC members of Churachandpur merge| 
|neutral| , |RT Two BJP leaders convicted for supplying arms to Naxals| 
|neutral| , |RT Yes Every channel blamed everyone except BJP govt| 
|neutral| , |RT People of Delhi are against Kejriwal if he had any moral fiber he would resign Nalin Kohli BJP DengueForVotes| 
|neutral| , |bjp Attack to sukma And throwing terror| 
|neutral| , |RT| 
|neutral| , |RT It s shameful that u consted twice on AAP ticket n both the time people rejected you No wonder you joined BJP after AAP J| 
|neutral| , |RT I campaigned for you in RK Puram and have never seen you campaigning in Jhuggis Then you need MP se| 
|neutral| , |RT India Tehseen Poonawala s letter to the PM over Chinese activity in GilgitBaltistan draws support from BJP leaders| 
|neutral| , |RT Get all information related to BJP NationalExecutiveMeet Bhubaneswar 2017 at https| 
|neutral| , || 
|neutral| , |RT BJP| 
|neutral| , || 
|neutral| , |RT We voted BJP so that dantewada type Massacre never happens But today with Sukma Massacre Our belief has been shake| 
|neutral| , |RT Indian Army k rights maangnewale soldier Tejbahadur ko toh dismiss kar diya BJP ne Btw aap ka ye| 
|neutral| , |RT MCD BJP 272 218 BJP| 
|neutral| , || 
|neutral| , |RT builder What BJP has done to JK Utter disgrace| 
|neutral| , || 
|neutral| , || 
|neutral| , || 
|neutral| , |RT When the leader of a civilised country met a Hindu terrorist BJP HinduTerrorism TurnbullMetModi| 
|neutral| , |RT BJP amarinder| 
|neutral| , || 
|neutral| , |RT BJP| 
|neutral| , |RT The JNU crackdown could be the BJP s undoing via| 
|neutral| , |RT| 
|neutral| , |RT| 
|neutral| , |RT shalini Fadnavis ed| 
|neutral| , |RT| 
|neutral| , |RT BJP| 
|neutral| , |BJP| 
|neutral| , |RT Civil society organisations led by PUCL began a three day sit in outside the Assembly seeking justice for Khan| 
|neutral| , |RT Yogi s progressing UP thana in Agra SP s house in Saharanpur attacked by supporters of BJP MP stoking riots| 
|neutral| , |RT NSELscam shalini Fadnavis ed| 
|neutral| , |3Novices No regret over Pehlu s death Alwar BJP MLA April 25 2017 at 05 12AM News Hyderabad OnlineMedia| 
|neutral| , |RT sjain NSELscam| 
|neutral| , |RT Has BJPGovt framed a congruous amp comprehensive policy in 3years to deal with Naxalism or was it s resolution babble https| 
|neutral| , |RT NSELscam| 
|neutral| , |RT NSELscam shali| 
|neutral| , |RT INC will never ever align with Sangh BJP against Left CPIM aligned with BJP to try to vote out Dr Singh Karat must apologize pu| 
|neutral| , |RT NSELscam shalini Fadnav| 
|neutral| , |what is your qualification to handle yr current job offered by BJP Same as Feku| 
|neutral| , |Bjp ne vaada kiya hai Ki 60saal me Cong Ne jitna nhi kiya utna krenge sachmuch itne jawaan Cong k raaj me nahi mare| 
|neutral| , |BJP National President Shri inaugurating Pandit Deen Dayal Upadhyay Vistarak Yojana from Naxalbari amp inte| 
|neutral| , |28 who blamed RSS for Mumbai 26 11 terror attack alleges Raman Singh amp BJP have an understanding with Naxals Beyond senile| 
|neutral| , |Tumhen dawud dikhta h kadodon rss k gundey nhi dikhte bjp k be lagam mujrim nhi dikhte Bhai kia tamasha h pahle bandarya nachate the kia| 
|neutral| , |RT After BJP approached AAP MLA PraveenDeshmukh to join BJP| 
|neutral| , |bhai bjp ki jeet hai per phir bhi wait kar lete hai ki har ko dekhne ka meja hi kuch or ayega| 
|neutral| , |RT BJP leader called me to ask if I could help get AAP MLAs to defect I fibbed that I had recorded our conversation he alm| 
|neutral| , |I sought a meeting with the PM on Kashmir there has been no response Yashwant Sinha| 
|neutral| , |Two BJP Leaders Were Among 13 Convicted For Supplying Arms And Ammunition To Naxals Are Imprisoned| 
|neutral| , |RT It s shameful that u consted twice on AAP ticket n both the time people rejected you No wonder you joined BJP after AAP J| 
|neutral| , |RT Chhattisgarh is Ruled By BJP Centre By Modi Govt BJP need to take the Sukma Responsibility HMO need to either Resign or| 
|neutral| , |bjp ke neta ki tarah biyan bazi kar rahe ho wah chamchagiri| 
|neutral| , |RT We voted BJP so that dantewada type Massacre never happens But today with Sukma Massacre Our belief has been shake| 
|neutral| , |RT BVFCL BJP We r waiting for d proposed 4th Ammonia Urea unit at BVFCL Namrup to serve d N| 
|neutral| , |RT had a deal with Maoists in Chhattisgarh says Senior leader Digvijaya Singh| 
|neutral| , |RT 1905 BJP| 
|neutral| , |RT PM amp BJP talk of nationalism but sell power to Pakistan while people in India don t have power Is PM em POWERING Pakist| 
|neutral| , |RT app BJP app| 
|neutral| , |RT AmitShahji starts BJP expansion plan from Naxalbari today Instead pl plan with PM on how to stop Naxalism amp don t put Pa| 
|neutral| , |Yahan congress mukt Bihar ho raha hai pappu ko bihar mukt BJP dikhi BTW bihar m| 
|neutral| , |RT BJP BJPKaJungleRaaj| 
|neutral| , |RT UP BJP 1| 
|neutral| , |sir bjp delhi mai 172 seat layegi mcd election mai salute sir saare jahan se acha Hindustan humara vande mataram| 
|neutral| , |RT AAP s accuses of trying to poach MLAs gets into Twitter war with b| 
|neutral| , |RT Target 2019 Lok Sabha elections BJP President launches expansion drive from West Bengal| 
|neutral| , |RT TV 10 BJP| 
|neutral| , |RT In pictures BJP National President Shri at Pt Deen Dayal Vistarak Yojana programme in West Bengal| 
|neutral| , |Deal in b w BJP amp Congress with tampering of evm U tek punjab We will tek UP uterakhand But kip| 
|neutral| , |RT AAP MLA claims BJP offered her LS ticket if she defected accuses it of trying to poach AAP legislators PT| 
|neutral| , |RT BJP is committed to bring back the glory of Bengal the land of Tagore Swami Vivekanand Subhash babu S P Mookerjee and oth| 
|neutral| , |congress Tum log sirf bakwaas karte raho Yehi kaam hai tum Congressiyon Ka public vote fir bhi BJP ko de ra| 
|neutral| , |Sir we have worked and casted vote for modi ji n BJP not to see others now plz intervane if MLA Surendra| 
|neutral| , |Deal in b w BJP amp Congress with tampering of evm U tek punjab We will tek UP utterakhand But kip away AAP from pu| 
|neutral| , |RT Some historian will note irony of BJP launching its conquer Bengal campaign from Naxalbari on the day Naxals massacre C| 
|neutral| , |RT Fadnavis ITCELL Maha shalini Civ| 
|neutral| , |RT BJP| 
|neutral| , |RT Under leadership of Sh CM BJP Pres all ADC members of Churachandpur merge| 
|neutral| , |RT Ind Had exposed how NIA was working to help Pragya amp case was being weakened by Modi govt Jacob| 
|neutral| , |hansraj Dr Sahab BJP ke Raj mei 24 Jawan ka Murder Kill all nuxlist oth| 
|neutral| , |BJP may come to power in west bengal in2019 as i predict| 
|neutral| , |Bjp jitega| 
|neutral| , |RT Cm BJP| 
|neutral| , |RT Kanan Every Scheme partly funded by Central Govt is financed by people s money not from PM s s| 
|neutral| , |Last chance tha modiji se Milney ka Aab UN key ghar jhadu poncha karega| 
|neutral| , |RT UP BJP BJPKaJungleRaaj| 
|neutral| , |RT MLA BJP BJP| 
|neutral| , || 
|neutral| , |RT Some Pharma companies are using pressure technic to escape from price cap Sir BJP| 
|neutral| , |I congratulate BJP on their victory in all 3 MCDs My govt looks forward to working wid MCDs for the betterment of Delhi| 
|neutral| , |RT BJP| 
|neutral| , |n ji knows as well u sell only chitta in punjab n v want BJP to br| 
|neutral| , |RT BJP 2 AAP 40| 
|neutral| , |RT Grateful to the people of Delhi for the faith in BJP I laud the hardwork of team which made the resounding MC| 
|neutral| , |BJP TMC ganging up to politically eliminate Left CPI M via| 
|neutral| , |RT BJP| 
|neutral| , |RT BJP Is Pak zi| 
|neutral| , |RT Sing BJP| 
|neutral| , |RT BJP Or abduct| 
|neutral| , |RT BJP Askhole s| 
|neutral| , |RT IndiaUpfront It s not a mahagathbandhan it s a maha bhay gathbandhan GVL Narasimha Rao BJP AntiModiMela| 
|neutral| , |Bjp ko angerejo kiterah apene gulami kerana cahti hey fir eleksen kerane ki keya jeruret hey| 
|neutral| , |Congrats all of bjp sponsors| 
|neutral| , |RT 28 I entirely agree with Shehzad We are driving Muslims in this Country to believe that they have n| 
|neutral| , |RT JDU 94 RJD 9 LJP 14 AAP 38 BJP 5| 
|neutral| , |MCD Election Results 2017 Delhi Picks BJP Again Arvind Kejriwal Spurned 10 Points NDTV| 
|neutral| , |RT I congratulate BJP on their victory in all 3 MCDs My govt looks forward to working wid MCDs for the betterment of Delhi| 
|neutral| , |RT If anything AAP should look forward to losing those people who take money amp join BJP others Those are people you DON T| 
|neutral| , |RT 4 Read| 
|neutral| , |Hope dr kumar is nt bjp man| 
|neutral| , |RT banka1 Journey of kejriwal 2013 Blame Congress 2014 Blame Delhi Police 2015 Blame BJP 2016 Blame Modi 2017 Blame EVMs MCDresult| 
|neutral| , |RT Of course cows pay taxes and happen to b d biggest vote bank for bjp Who cares if farmers r dying or soldiers https| 
|neutral| , |RT sabanaqvi Dear BJP while at it pls get rid of the pigs too Not just the cows but the Nation s economy is burdened| 
|neutral| , |BJP MPs meet CM seek probe into Saharanpur Agra clash Times of India Lucknow News| 
|neutral| , |RT BJP MCD| 
|neutral| , |BJP now sets eye on Mamata s bastion Amit Shah launches Ab Ki Baar BJP Sarkar slogan in via| 
|neutral| , |4 Read| 
|neutral| , |BJP won from our area| 
|neutral| , |RT Congrats Now is the time to deliver and honor the faith people have shown in BJP Results need to be visible| 
|neutral| , |RT Both BJP and Congress in fact any paty from the north will have the same chauvinistic mindset| 
|neutral| , |He is nothing but Dalal of RSS and Modi ji He over looked Lokaukata corruption of BJP rulled states and| 
|neutral| , |RT Saharanpur violence BJP MP was in crowd that vandalised my office says SSP| 
|neutral| , |BJP Is our govt sleeping y allow such elements to survive| 
|neutral| , |Dissent and cracks began appearing in the Aam Aadmi Party AAP soon after it was washed out by BJP s Modi wave| 
|neutral| , |RT 92 Congress 40 AAP candidates lose security deposit as BJP sweeps MCD polls| 
|neutral| , |2015 AAP 54 67 Seat BJP Cong 42| 
|neutral| , |RT Temple priest amp sants of Madhya Pradesh to campaign against BJP if Govt passes law taking over all Hindu temple land https| 
|neutral| , |RT BJP fielded 6 Muslim candidates in Muslim constituencies All of them spoke against triple Talaq just before the elections| 
|neutral| , |RT RJD BJP| 
|neutral| , |RT After MCD poll debacle and ahead of 2019 Lok Sabha polls opposition unites to form gathbandhan against BJP AntiModiMela h| 
|neutral| , |BJP Mahila Morcha team visits maternity hospital| 
|neutral| , |RT They left just see Cong looses Hah Groomed by CONG amp sold themselves to BJP| 
|neutral| , |RT 8 BJP| 
|neutral| , |RT The Shiv Sena might yet ditch BJP again and vote for Marathi manoos Sharad Pawar if he runs for president My column htt| 
|neutral| , |Chalo 10 bjp ne kuchha nahi kiya To 3 saal se aap Party ke| 
|neutral| , |RT Mobs attacking police stations at Agra between April 20 22 were led by the local BJP MLA| 
|neutral| , |BJP EVM can be tampered it can be proved that they can be tampered stop denying it| 
|neutral| , |RT| 
|neutral| , |RT BJP Govt didn t give a penny to TN farmers who drank urine in protest but will spend 148 crore on Aadhaar for cows https| 
|neutral| , || 
|neutral| , |BJP| 
|neutral| , || 
|neutral| , |RT Congratulations to BJP karyakartas and Delhi BJP President Shri Manoj Tiwari on registering an emphatic victory in MCD po| 
|neutral| , |Ranjan Palai Ganjam Dist Youth Wing President of BJD along with his supporters joined BJP to be a part of the Deve| 
|neutral| , |Uttarakhand HC issues notices to CEC asks officials to preserve EVMs from constituency BJP candidate won| 
|neutral| , |BJP BJP| 
|neutral| , |RT patakha Abhi jab log dengue or chikungunya se marne lagenge tab sawal Kejriwal se puchha jaega BJP se nahi Waah re delhi wa| 
|neutral| , |RT damania During Election Campaign To vote for us Cong Press Panja AAP Press Broom Shivsena Press Bow amp Arrow BJP| 
|neutral| , |The way rift in going on nobody can save party ji pls revamp n dismiss all street fight in bjp| 
|neutral| , |RT After BJP came to power statements recorded in presence of a magistrate and hence admissible as evidence against Pragya Thakur| 
|neutral| , |RT One BJP achievement on Healthcare or Education in last three years will transform me fr| 
|neutral| , |BJP is trolling india| 
|neutral| , |RT| 
|neutral| , |RT Link of BJP President Sh s speech in a meeting with Intellectuals amp karyakartas in Kolkata 26 April 2017 ht| 
|neutral| , |RT chadha u should behave like a neutral amp unbiased journalist instead of behaving like the spok| 
|neutral| , |RT 5 Scenes BJP leaders| 
|neutral| , |RT BJP Terrorist| 
|neutral| , |raghuraj chudasama jaihind bjp| 
|neutral| , || 
|neutral| , |BJP had 2 MLA after being fighting for 10 years If we rule him out a check on big parties will be off| 
|neutral| , |BJP helped Sadhvi Pragya in getting bail alleges Cong| 
|neutral| , |This is just another number Irrresponsible BJP just not bothered| 
|neutral| , |Autocrat Kejriwal trying to rein his corporators BJP| 
|neutral| , |BJP helped Sadhvi Pragya in getting bail alleges Cong| 
|neutral| , |Autocrat Kejriwal trying to rein his corporators BJP| 
|neutral| , |RT Journey of kejriwal 2013 Blame Congress 2014 Blame Delhi Police 2015 Blame BJP 2016 Blame Modi 2017 Blame EVMs| 
|neutral| , || 
|neutral| , |In next election all the bengali people should comeout and vote including probasi| 
|neutral| , |Kashmir ka bura hal hai jawan mare ja re hai aur bjp wale kabhi samshan ghat bnate hai to kabhi talaq krva rhe hai| 
